longitude,latitude,altitude,distance_from_boundarycentre
73.56572,18.877773,-31.08,2323.3
73.56572,18.877754,-30.82,2324.7
73.56571,18.877737,-30.59,2325.4
73.56571,18.87772,-30.36,2326.6
73.565704,18.8777,-30.3,2327.4
73.5657,18.877682,-30.24,2328.2
73.5657,18.877665,-30.14,2329.4
73.56569,18.877645,-30.01,2330.2
73.56568,18.877628,-27.09,2330.9
73.56568,18.87761,-27.06,2332.3
73.565674,18.87759,-26.93,2333.1
73.56567,18.877571,-26.8,2333.9
73.56566,18.877552,-26.66,2334.7
73.56566,18.877531,-26.5,2336.2
73.56565,18.877512,-26.28,2337.0
73.56565,18.877493,-26.07,2338.4
73.56564,18.877474,-25.87,2339.2
73.56564,18.877457,-25.7,2340.5
73.56564,18.877438,-28.32,2341.9
73.565636,18.877419,-28.17,2342.7
73.565636,18.877401,-25.36,2344.0
73.56563,18.877382,-25.22,2344.8
73.56562,18.877363,-25.09,2345.6
73.56562,18.877346,-25.0,2346.9
73.56561,18.877327,-24.89,2347.7
73.565605,18.87731,-24.77,2348.4
73.565605,18.87729,-24.65,2349.8
73.5656,18.877272,-24.54,2350.6
73.56559,18.877254,-24.43,2351.3
73.56559,18.877235,-27.08,2352.7
73.56558,18.877218,-29.73,2353.4
73.565575,18.8772,-29.7,2354.2
73.565575,18.877182,-29.66,2355.5
73.56557,18.877163,-29.61,2356.3
73.56556,18.877146,-29.58,2357.0
73.56555,18.877129,-29.56,2357.7
73.565544,18.87711,-29.55,2358.6
73.56554,18.877092,-29.55,2359.3
73.56554,18.877073,-29.54,2360.7
73.56553,18.877056,-29.53,2361.4
73.56552,18.877037,-29.52,2362.3
73.56551,18.87702,-29.52,2363.0
73.56551,18.877,-29.52,2364.4
73.565506,18.876984,-29.53,2365.1
73.5655,18.876965,-29.55,2366.0
73.5655,18.876947,-29.58,2367.2
73.56549,18.876928,-29.6,2368.1
73.56548,18.87691,-29.63,2369.0
73.56548,18.876892,-29.63,2370.3
73.565475,18.876873,-29.64,2371.1
73.56547,18.876854,-29.63,2372.0
73.56547,18.876837,-29.63,2373.3
73.56546,18.876818,-29.65,2374.2
73.56546,18.8768,-29.66,2375.5
73.56545,18.876781,-29.67,2376.3
73.56545,18.876764,-29.68,2377.6
73.565445,18.876745,-29.69,2378.5
73.56544,18.876726,-29.68,2379.4
73.56544,18.876709,-29.73,2380.7
73.56543,18.87669,-29.77,2381.6
73.56543,18.87667,-29.79,2383.0
73.56543,18.876652,-29.8,2384.5
73.56542,18.876635,-29.8,2385.2
73.56542,18.876616,-29.81,2386.7
73.565414,18.876596,-29.82,2387.6
73.565414,18.87658,-29.82,2388.9
73.565414,18.87656,-29.8,2390.4
73.56541,18.876543,-29.73,2391.1
73.56541,18.876524,-29.65,2392.6
73.56541,18.876505,-29.55,2394.0
73.56541,18.876486,-29.48,2395.5
73.5654,18.876469,-29.39,2396.3
73.5654,18.87645,-29.28,2397.7
73.5654,18.87643,-29.16,2399.2
73.56539,18.876411,-28.98,2400.1
73.56539,18.876394,-28.76,2401.4
73.565384,18.876375,-28.55,2402.3
73.565384,18.876356,-28.4,2403.8
73.56538,18.876339,-28.13,2404.6
73.56537,18.87632,-27.84,2405.5
73.56537,18.8763,-27.56,2407.0
73.56536,18.876282,-27.23,2407.9
73.56536,18.876263,-26.89,2409.3
73.56536,18.876244,-26.53,2410.8
73.56535,18.876225,-26.14,2411.7
73.56535,18.876207,-25.76,2413.1
73.565346,18.87619,-25.37,2413.9
73.56534,18.876175,-24.93,2414.5
73.56534,18.876158,-24.57,2415.8
73.56533,18.876144,-24.78,2416.3
73.56532,18.87613,-25.8,2416.9
73.565315,18.876116,-26.85,2417.4
73.56531,18.876104,-27.91,2417.7
73.56529,18.876093,-28.99,2417.5
73.565285,18.876081,-30.11,2417.8
73.56528,18.876072,-31.22,2418.0
73.56526,18.876062,-32.31,2417.6
73.56525,18.876055,-33.39,2417.1
73.56523,18.876047,-34.46,2416.5
73.565216,18.87604,-34.93,2416.0
73.5652,18.876034,-34.55,2415.3
73.565186,18.876028,-34.14,2414.6
73.56517,18.87602,-33.67,2414.1
73.565155,18.876017,-33.19,2413.3
73.56514,18.87601,-32.69,2412.6
73.565125,18.876003,-32.18,2412.1
73.56511,18.875998,-31.69,2411.4
73.56509,18.875992,-31.21,2410.2
73.56507,18.875986,-30.75,2409.5
73.565056,18.87598,-30.32,2408.8
73.56504,18.875975,-29.9,2408.1
73.565025,18.875969,-29.52,2407.5
73.565,18.875961,-29.19,2406.4
73.56499,18.875956,-28.87,2405.7
73.56497,18.87595,-28.58,2405.1
73.56496,18.875944,-28.31,2404.4
73.56494,18.875937,-28.06,2403.9
73.56492,18.87593,-27.83,2402.7
73.5649,18.875925,-27.6,2402.0
73.56489,18.87592,-27.39,2401.3
73.564865,18.875914,-27.2,2400.1
73.56485,18.87591,-27.0,2399.3
73.56483,18.875904,-26.81,2398.1
73.56481,18.875898,-26.63,2397.4
73.5648,18.875893,-26.44,2396.8
73.56477,18.875887,-26.26,2395.6
73.56476,18.875881,-26.09,2394.9
73.564735,18.875875,-25.92,2393.7
73.56472,18.87587,-25.75,2393.1
73.564705,18.875864,-25.58,2392.4
73.56468,18.875858,-25.4,2391.2
73.56467,18.875853,-25.23,2390.6
73.56465,18.875845,-25.04,2390.1
73.56464,18.875837,-24.85,2389.6
73.56462,18.87583,-24.67,2389.1
73.5646,18.875822,-24.48,2388.1
73.56458,18.875816,-24.29,2387.4
73.56457,18.875809,-24.09,2386.9
73.56455,18.875801,-23.91,2386.4
73.56454,18.875793,-23.72,2386.0
73.56452,18.875786,-23.53,2385.5
73.56451,18.875778,-23.34,2385.0
73.56449,18.87577,-23.15,2384.5
73.564476,18.875763,-22.97,2384.1
73.56446,18.875755,-22.79,2383.6
73.564445,18.87575,-22.59,2382.9
73.56443,18.875742,-22.39,2382.5
73.564415,18.875736,-22.19,2381.8
73.56439,18.87573,-21.97,2380.7
73.56438,18.875725,-21.74,2380.0
73.56436,18.87572,-21.51,2379.4
73.56435,18.875715,-21.26,2378.6
73.56433,18.87571,-21.02,2378.0
73.564316,18.875706,-20.77,2377.3
73.5643,18.875702,-20.53,2376.5
73.56428,18.875698,-20.3,2375.2
73.56426,18.875694,-20.08,2374.4
73.56425,18.87569,-19.88,2373.6
73.56423,18.875687,-19.69,2372.8
73.56422,18.875683,-19.52,2372.1
73.5642,18.875679,-19.37,2371.3
73.56418,18.875675,-19.22,2370.0
73.56416,18.875673,-19.08,2369.1
73.56415,18.87567,-18.96,2368.3
73.56413,18.875668,-18.83,2367.4
73.56411,18.875666,-18.69,2365.9
73.564095,18.875664,-18.55,2365.0
73.56408,18.875662,-18.4,2364.1
73.564064,18.87566,-18.24,2363.2
73.56404,18.875658,-18.09,2361.7
73.564026,18.875656,-17.92,2360.8
73.56401,18.875654,-17.77,2359.9
73.563995,18.875652,-17.6,2359.0
73.56398,18.87565,-17.43,2358.0
73.56396,18.875648,-17.28,2356.6
73.56394,18.875648,-17.12,2355.5
73.56393,18.875647,-16.96,2354.6
73.56391,18.875645,-16.8,2353.7
73.56389,18.875643,-16.63,2352.2
73.56387,18.87564,-16.48,2351.3
73.56386,18.875639,-16.32,2350.4
73.56384,18.875637,-16.16,2349.5
73.56382,18.875635,-16.01,2348.1
73.563805,18.875633,-15.87,2347.2
73.56379,18.875631,-15.72,2346.3
73.56377,18.87563,-15.59,2344.8
73.56375,18.875628,-15.46,2343.9
73.563736,18.875626,-15.35,2343.0
73.56372,18.875624,-15.25,2342.1
73.563705,18.875622,-15.15,2341.2
73.56369,18.87562,-15.05,2340.3
73.563675,18.875618,-14.96,2339.4
73.56366,18.875618,-14.88,2338.4
73.563644,18.875616,-14.8,2337.5
73.56363,18.875614,-14.71,2336.6
73.56361,18.875614,-14.62,2335.0
73.56359,18.875612,-14.53,2334.1
73.563576,18.87561,-14.44,2333.2
73.56355,18.875608,-14.35,2331.8
73.56354,18.875607,-14.27,2330.9
73.56352,18.875607,-14.18,2329.8
73.5635,18.875605,-14.1,2328.4
73.563484,18.875603,-14.01,2327.5
73.56347,18.8756,-13.93,2326.6
73.563446,18.8756,-13.85,2325.0
73.56343,18.875599,-13.77,2324.2
73.563416,18.875599,-13.69,2323.1
73.56339,18.875597,-13.62,2321.7
73.56338,18.875597,-13.54,2320.7
73.563354,18.875599,-13.47,2318.9
73.56334,18.875599,-13.41,2317.9
73.563324,18.875599,-13.37,2316.8
73.5633,18.8756,-13.32,2315.1
73.563286,18.8756,-13.29,2314.1
73.56326,18.8756,-13.27,2312.5
73.56325,18.875603,-13.26,2311.3
73.563225,18.875603,-13.26,2309.7
73.56321,18.875603,-13.27,2308.7
73.563194,18.875603,-13.28,2307.7
73.56317,18.875603,-13.32,2306.1
73.563156,18.875603,-13.38,2305.1
73.56313,18.875603,-13.46,2303.5
73.56312,18.875603,-13.56,2302.5
73.5631,18.875603,-13.67,2301.4
73.56308,18.875603,-13.81,2299.9
73.563065,18.875603,-13.95,2298.9
73.56305,18.875605,-14.1,2297.7
73.56303,18.875607,-14.27,2296.0
73.56301,18.875607,-14.43,2294.9
73.562996,18.875607,-14.58,2293.9
73.56297,18.875607,-14.72,2292.3
73.56296,18.875607,-14.85,2291.3
73.562935,18.875607,-14.97,2289.8
73.56292,18.875607,-15.06,2288.7
73.5629,18.875607,-15.15,2287.2
73.56288,18.875607,-15.23,2286.2
73.56287,18.875607,-15.29,2285.2
73.56284,18.875605,-15.34,2283.8
73.56283,18.875605,-15.39,2282.8
73.56281,18.875605,-15.43,2281.7
73.56279,18.875603,-15.45,2280.4
73.562775,18.875603,-15.46,2279.4
73.56275,18.8756,-15.47,2278.0
73.56274,18.875599,-15.46,2277.1
73.56272,18.875597,-15.44,2276.3
73.5627,18.875595,-15.4,2274.9
73.56268,18.875593,-15.36,2274.1
73.56267,18.875591,-15.32,2273.2
73.562645,18.875587,-15.27,2272.0
73.56263,18.875586,-15.21,2271.2
73.562614,18.875582,-15.16,2270.5
73.5626,18.87558,-15.1,2269.6
73.56258,18.875576,-15.04,2268.5
73.56256,18.875572,-14.99,2267.8
73.562546,18.875568,-14.94,2267.1
73.56252,18.875565,-14.89,2265.9
73.56251,18.87556,-14.84,2265.2
73.56249,18.875557,-14.78,2264.6
73.56248,18.875551,-14.73,2264.0
73.562454,18.875547,-14.69,2262.9
73.56244,18.875542,-14.65,2262.4
73.56242,18.875538,-14.6,2261.7
73.56241,18.875534,-14.55,2261.0
73.56239,18.87553,-14.51,2260.4
73.56238,18.875526,-14.47,2259.7
73.562355,18.875523,-14.42,2258.5
73.56234,18.875517,-14.37,2258.0
73.562325,18.875513,-14.3,2257.4
73.56231,18.87551,-14.23,2256.7
73.56229,18.875504,-14.14,2255.7
73.56227,18.875498,-14.04,2255.2
73.562256,18.875492,-13.92,2254.7
73.56224,18.875486,-13.78,2254.2
73.562225,18.875479,-13.63,2253.9
73.56221,18.875473,-13.46,2253.4
73.562195,18.875465,-13.27,2253.1
73.56218,18.87546,-13.07,2252.6
73.562164,18.875454,-12.87,2252.1
73.56215,18.875446,-12.66,2251.8
73.56213,18.87544,-12.45,2251.3
73.56211,18.875433,-12.25,2250.5
73.562096,18.875427,-12.06,2250.0
73.56208,18.87542,-11.88,2249.7
73.562065,18.875414,-11.72,2249.2
73.56205,18.875408,-11.57,2248.8
73.562035,18.8754,-11.45,2248.5
73.56202,18.875395,-11.36,2248.0
73.562004,18.87539,-11.31,2247.5
73.56199,18.875381,-11.27,2247.2
73.56197,18.875376,-11.24,2246.7
73.56196,18.87537,-11.24,2246.3
73.56194,18.875364,-11.23,2245.8
73.56193,18.875359,-11.23,2245.3
73.56191,18.87535,-11.22,2245.0
73.5619,18.875345,-11.21,2244.6
73.56188,18.87534,-11.2,2244.1
73.56187,18.875334,-11.18,2243.6
73.56185,18.875326,-11.17,2243.4
73.56184,18.87532,-11.16,2242.9
73.56182,18.875313,-11.15,2242.6
73.561806,18.875307,-11.16,2242.2
73.56179,18.8753,-11.19,2241.9
73.561775,18.875292,-11.22,2241.6
73.56176,18.875284,-11.28,2241.3
73.561745,18.875277,-11.34,2241.0
73.56173,18.875269,-11.42,2240.7
73.561714,18.875263,-11.49,2240.3
73.5617,18.875256,-11.57,2240.0
73.56168,18.87525,-11.64,2239.6
73.56167,18.875242,-11.7,2239.3
73.56165,18.875235,-11.76,2239.0
73.56164,18.875227,-11.81,2238.8
73.56162,18.87522,-11.85,2238.5
73.56161,18.875212,-11.89,2238.2
73.56159,18.875204,-11.93,2238.0
73.56158,18.8752,-11.97,2237.3
73.56157,18.875193,-12.0,2237.6
73.561554,18.875187,-12.01,2237.1
73.56154,18.875181,-12.02,2236.7
73.56152,18.875174,-12.02,2236.4
73.56151,18.875166,-12.02,2236.2
73.56149,18.875158,-12.0,2235.9
73.561485,18.875153,-11.99,2236.0
73.56146,18.875145,-11.95,2235.2
73.561455,18.875135,-11.9,2235.6
73.56145,18.875126,-11.85,2236.0
73.56143,18.875116,-11.78,2235.9
73.56142,18.875107,-11.72,2235.8
73.5614,18.8751,-11.66,2235.6
73.561386,18.875092,-11.61,2235.4
73.56137,18.875084,-11.54,2235.1
73.56136,18.875076,-11.48,2235.3
73.56135,18.875069,-11.41,2235.1
73.56133,18.875061,-11.34,2234.8
73.56132,18.875051,-11.28,2234.8
73.5613,18.875046,-11.23,2234.4
73.56129,18.875042,-11.2,2233.8
73.56127,18.875036,-11.18,2233.4
73.56126,18.875029,-11.18,2233.1
73.56124,18.875021,-11.17,2232.9
73.561226,18.875013,-11.2,2232.7
73.56121,18.875006,-11.23,2232.4
73.561195,18.874998,-11.27,2232.2
73.56118,18.874989,-11.33,2232.2
73.561165,18.874983,-11.4,2231.8
73.56115,18.874973,-11.47,2231.7
73.561134,18.874966,-11.53,2231.5
73.56112,18.874956,-11.59,2231.4
73.561104,18.874947,-11.63,2231.4
73.5611,18.874937,-11.69,2231.8
73.56108,18.874928,-11.73,2231.8
73.56107,18.874918,-11.78,2232.2
73.56106,18.874912,-11.82,2231.8
73.56105,18.874905,-11.86,2232.0
73.561035,18.874897,-11.89,2231.8
73.56103,18.874891,-11.92,2231.9
73.56102,18.874887,-11.94,2231.8
73.56101,18.874882,-11.96,2231.9
73.561005,18.874876,-11.99,2231.9
73.561,18.87487,-11.99,2232.0
73.56099,18.874866,-11.99,2231.9
73.56098,18.874863,-11.97,2231.8
73.56098,18.874857,-11.94,2232.3
73.560974,18.874853,-11.92,2232.2
73.56097,18.87485,-11.89,2232.1
73.56096,18.874846,-11.87,2232.0
73.56096,18.87484,-11.84,2232.5
73.56095,18.874836,-11.81,2232.4
73.56095,18.874832,-11.78,2232.8
73.56094,18.874828,-11.76,2232.7
73.56094,18.874825,-11.76,2233.0
73.560936,18.874819,-11.76,2233.1
73.560936,18.874815,-11.77,2233.5
73.56093,18.874811,-11.79,2233.4
73.56092,18.874807,-11.79,2233.3
73.56788,18.86524,-34.2,3524.6
73.56789,18.865246,-34.19,3524.6
73.56789,18.865252,-34.72,3524.0
73.567894,18.86526,-34.45,3523.8
73.567894,18.865265,-34.1,3523.3
73.5679,18.865274,-33.87,3522.9
73.5679,18.865286,-33.69,3521.8
73.56791,18.865301,-34.16,3520.9
73.56792,18.865316,-34.74,3519.9
73.56792,18.865334,-31.96,3518.3
73.567924,18.865353,-31.76,3517.0
73.56793,18.865372,-31.43,3515.7
73.56793,18.865393,-30.9,3513.8
73.56794,18.865414,-31.0,3512.4
73.56795,18.865437,-31.09,3510.7
73.567955,18.865458,-30.99,3509.3
73.567955,18.865479,-30.79,3507.3
73.56796,18.865501,-30.4,3505.7
73.56797,18.865524,-29.9,3504.1
73.56797,18.865545,-32.58,3502.1
73.56798,18.865568,-32.55,3500.5
73.567986,18.86559,-32.52,3499.1
73.567986,18.865612,-32.47,3497.0
73.56799,18.865633,-32.35,3495.5
73.56799,18.865656,-32.22,3493.4
73.568,18.865677,-32.1,3492.0
73.56801,18.865698,-31.97,3490.5
73.56801,18.86572,-31.82,3488.4
73.568016,18.865742,-31.69,3487.0
73.56802,18.865765,-31.56,3485.3
73.56802,18.865786,-31.51,3483.4
73.56803,18.865808,-31.46,3481.8
73.56804,18.86583,-31.41,3480.4
73.56805,18.865852,-31.47,3478.8
73.568054,18.865873,-31.54,3477.3
73.568054,18.865896,-31.61,3475.2
73.56806,18.865917,-31.7,3473.8
73.56807,18.865938,-29.09,3472.3
73.56808,18.86596,-26.47,3470.9
73.568085,18.86598,-23.87,3469.5
73.56809,18.866003,-23.94,3467.9
73.5681,18.866024,-24.01,3466.4
73.56811,18.866045,-24.1,3465.0
73.568115,18.866068,-24.19,3463.4
73.56812,18.866089,-24.29,3461.9
73.56813,18.866112,-24.38,3460.3
73.56814,18.866133,-24.45,3458.9
73.568146,18.866156,-27.24,3457.3
73.56815,18.866179,-30.01,3455.7
73.56817,18.866201,-32.69,3454.6
73.56818,18.866224,-30.3,3453.0
73.568184,18.866245,-30.14,3451.6
73.56819,18.866266,-29.97,3450.1
73.5682,18.866287,-29.77,3448.7
73.56821,18.866308,-29.59,3447.3
73.568214,18.86633,-29.55,3445.9
73.56822,18.86635,-29.51,3444.4
73.56823,18.866371,-29.5,3443.0
73.56824,18.866392,-29.5,3441.6
73.56824,18.866413,-29.54,3439.7
73.568245,18.866434,-31.92,3438.3
73.56825,18.866455,-32.05,3436.9
73.56826,18.866476,-32.18,3435.5
73.56826,18.866497,-32.24,3433.6
73.56827,18.866518,-32.24,3432.2
73.568275,18.866539,-32.05,3430.8
73.568275,18.86656,-31.85,3428.9
73.56828,18.866581,-31.58,3427.5
73.56828,18.866602,-31.31,3425.6
73.56829,18.866623,-31.02,3424.2
73.56829,18.866646,-30.7,3422.2
73.5683,18.866667,-30.39,3420.8
73.5683,18.866688,-30.04,3418.9
73.568306,18.866709,-29.73,3417.5
73.568306,18.86673,-29.47,3415.6
73.56831,18.86675,-29.23,3414.2
73.56831,18.866772,-29.02,3412.3
73.56831,18.866795,-28.8,3410.3
73.56832,18.866816,-28.6,3408.9
73.56832,18.866837,-28.38,3407.0
73.56832,18.866858,-28.15,3405.1
73.56833,18.866879,-27.92,3403.8
73.56833,18.8669,-27.7,3401.9
73.56833,18.86692,-27.46,3400.0
73.56834,18.866943,-27.19,3398.5
73.56834,18.866964,-26.91,3396.6
73.56834,18.866985,-26.62,3394.7
73.56834,18.867008,-26.3,3392.7
73.568344,18.86703,-25.95,3391.3
73.568344,18.86705,-25.57,3389.4
73.568344,18.867073,-25.21,3387.4
73.568344,18.867094,-24.87,3385.5
73.56835,18.867115,-24.54,3384.1
73.56835,18.867138,-24.16,3382.1
73.56835,18.867159,-25.16,3380.3
73.56835,18.867182,-26.18,3378.2
73.56836,18.867203,-27.2,3376.8
73.56836,18.867224,-28.31,3375.0
73.56836,18.867245,-29.43,3373.1
73.56836,18.867268,-30.52,3371.1
73.56836,18.867289,-31.58,3369.2
73.56837,18.867311,-32.6,3367.7
73.56837,18.867332,-33.57,3365.8
73.56837,18.867355,-34.52,3363.8
73.56837,18.867376,-34.05,3362.0
73.56837,18.8674,-33.56,3359.9
73.56837,18.86742,-33.04,3358.1
73.56837,18.867441,-32.45,3356.2
73.56837,18.867464,-31.85,3354.2
73.56837,18.867487,-31.27,3352.2
73.56836,18.867508,-30.7,3349.8
73.56836,18.86753,-30.13,3347.8
73.56836,18.867554,-29.58,3345.8
73.56836,18.867575,-29.11,3343.9
73.56836,18.867598,-28.68,3341.9
73.56836,18.86762,-28.26,3339.9
73.56836,18.867643,-27.86,3337.9
73.56836,18.867664,-27.53,3336.0
73.56836,18.867687,-27.22,3334.0
73.56836,18.86771,-26.93,3332.0
73.56836,18.867731,-26.72,3330.2
73.56836,18.867754,-26.52,3328.2
73.56837,18.867777,-26.37,3326.6
73.56837,18.8678,-26.22,3324.6
73.56837,18.867823,-26.04,3322.6
73.568375,18.867846,-25.83,3321.1
73.568375,18.86787,-25.56,3318.9
73.56838,18.867891,-25.22,3317.6
73.56838,18.867914,-24.82,3315.6
73.56839,18.867937,-24.4,3314.0
73.5684,18.867962,-23.89,3312.4
73.5684,18.867985,-23.32,3310.4
73.568405,18.868008,-22.69,3308.9
73.56841,18.86803,-22.01,3307.3
73.56842,18.868053,-21.33,3305.8
73.56842,18.868076,-20.64,3303.8
73.56843,18.8681,-19.96,3302.3
73.568436,18.868122,-19.33,3300.8
73.56844,18.868145,-18.7,3299.3
73.56844,18.86817,-18.08,3297.2
73.56845,18.868193,-17.48,3295.7
73.56845,18.868216,-16.91,3293.7
73.56846,18.868238,-16.38,3292.2
73.56846,18.868261,-15.86,3290.2
73.56846,18.868286,-15.37,3288.0
73.56847,18.868309,-14.91,3286.5
73.56847,18.868332,-14.48,3284.5
73.568474,18.868357,-14.06,3282.9
73.568474,18.86838,-13.65,3280.9
73.568474,18.868402,-13.25,3278.9
73.56848,18.868427,-12.88,3277.3
73.56848,18.86845,-12.54,3275.3
73.56848,18.868473,-12.21,3273.3
73.56849,18.868498,-11.91,3271.6
73.56849,18.86852,-11.65,3269.7
73.56849,18.868544,-11.42,3267.7
73.5685,18.868568,-11.21,3266.0
73.5685,18.868591,-11.04,3264.1
73.568504,18.868616,-10.93,3262.4
73.568504,18.868639,-10.85,3260.4
73.56851,18.868662,-10.81,3259.0
73.56851,18.868687,-10.79,3256.8
73.56851,18.86871,-10.81,3254.8
73.56852,18.868732,-10.85,3253.4
73.56852,18.868757,-10.92,3251.2
73.56853,18.86878,-10.99,3249.8
73.56853,18.868803,-11.08,3247.8
73.568535,18.868826,-11.19,3246.3
73.568535,18.868849,-11.28,3244.4
73.56854,18.868874,-11.38,3242.7
73.56855,18.868896,-11.47,3241.3
73.56855,18.868921,-11.56,3239.2
73.56856,18.868946,-11.65,3237.5
73.56856,18.868969,-11.73,3235.6
73.568565,18.868994,-11.81,3234.0
73.568565,18.869017,-11.89,3232.0
73.56857,18.869041,-11.98,3230.4
73.56857,18.869064,-12.05,3228.4
73.56858,18.86909,-12.14,3226.8
73.56858,18.869114,-12.21,3224.7
73.56858,18.869139,-12.28,3222.6
73.56858,18.869164,-12.34,3220.4
73.56858,18.869186,-12.39,3218.5
73.56858,18.869211,-12.44,3216.4
73.56858,18.869236,-12.48,3214.3
73.56858,18.86926,-12.51,3212.1
73.56858,18.869286,-12.53,3210.0
73.56858,18.869308,-12.54,3208.1
73.56858,18.869333,-12.54,3206.0
73.56857,18.869358,-12.55,3203.3
73.56857,18.869383,-12.56,3201.2
73.568565,18.869408,-12.59,3198.6
73.568565,18.86943,-12.61,3196.6
73.568565,18.869455,-12.65,3194.5
73.56856,18.869478,-12.7,3192.1
73.56856,18.869503,-12.75,3190.0
73.56856,18.869528,-12.81,3187.8
73.56856,18.869553,-12.89,3185.7
73.56856,18.869576,-12.97,3183.8
73.56856,18.8696,-13.06,3181.7
73.56855,18.869625,-13.14,3179.1
73.56855,18.86965,-13.2,3177.0
73.56855,18.869675,-13.26,3174.9
73.56855,18.8697,-13.31,3172.8
73.56855,18.869724,-13.33,3170.7
73.56855,18.86975,-13.34,3168.6
73.56855,18.869772,-13.34,3166.6
73.56855,18.869797,-13.34,3164.5
73.56854,18.869822,-13.33,3161.9
73.56854,18.869846,-13.31,3159.8
73.56854,18.869871,-13.31,3157.7
73.56854,18.869896,-13.33,3155.6
73.56854,18.86992,-13.35,3153.6
73.56854,18.869946,-13.39,3151.5
73.56854,18.86997,-13.43,3149.4
73.568535,18.869995,-13.49,3146.8
73.568535,18.87002,-13.57,3144.7
73.568535,18.870043,-13.67,3142.7
73.56853,18.870068,-13.77,3140.1
73.56853,18.870092,-13.89,3138.0
73.56853,18.870115,-14.03,3136.1
73.56852,18.87014,-14.19,3133.5
73.56852,18.870165,-14.39,3131.4
73.56851,18.870188,-14.63,3129.0
73.56851,18.870213,-14.91,3126.9
73.568504,18.870235,-15.22,3124.5
73.5685,18.87026,-15.57,3121.9
73.5685,18.870283,-15.97,3119.9
73.56849,18.870308,-16.43,3117.3
73.56848,18.87033,-16.95,3114.9
73.56848,18.870356,-17.5,3112.8
73.568474,18.870378,-18.11,3110.4
73.56847,18.870403,-18.76,3107.8
73.56846,18.870426,-19.44,3105.3
73.56846,18.87045,-20.18,3103.4
73.56845,18.870472,-20.95,3101.0
73.56844,18.870495,-21.75,3098.5
73.568436,18.87052,-22.55,3095.9
73.56843,18.870543,-23.36,3093.5
73.56842,18.870565,-24.19,3091.0
73.56842,18.87059,-25.05,3089.0
73.56841,18.870613,-25.89,3086.5
73.568405,18.870638,-26.72,3083.9
73.568405,18.87066,-27.57,3082.0
73.5684,18.870684,-28.37,3079.6
73.56839,18.870708,-29.17,3077.0
73.56838,18.870733,-29.92,3074.4
73.56838,18.870758,-30.65,3072.3
73.568375,18.870783,-31.4,3069.7
73.56837,18.870808,-32.12,3067.1
73.56837,18.870832,-32.81,3065.1
73.56836,18.870857,-33.49,3062.5
73.56835,18.870882,-34.17,3059.9
73.56835,18.870905,-34.82,3058.0
73.568344,18.87093,-35.43,3055.4
73.56834,18.870953,-36.02,3053.0
73.56833,18.870977,-36.63,3050.4
73.56833,18.871,-37.24,3048.5
73.56832,18.871025,-37.81,3045.9
73.56831,18.871048,-38.33,3043.5
73.568306,18.87107,-38.84,3041.0
73.5683,18.871094,-39.3,3038.6
73.56829,18.871117,-39.72,3036.2
73.56828,18.871138,-40.11,3033.9
73.568275,18.871159,-40.49,3031.6
73.56827,18.87118,-40.85,3029.3
73.56826,18.871199,-41.19,3027.2
73.56825,18.871218,-41.51,3025.1
73.568245,18.871233,-41.81,3023.3
73.568245,18.87125,-42.08,3021.9
73.56824,18.871265,-41.65,3020.1
73.56823,18.871279,-41.06,3018.5
73.56823,18.871296,-39.9,3017.1
73.56822,18.871315,-38.72,3014.9
73.568214,18.871336,-37.52,3012.7
73.568214,18.871359,-36.3,3010.8
73.56821,18.87138,-35.06,3008.5
73.56819,18.871403,-33.76,3005.6
73.568184,18.871426,-32.45,3003.1
73.56818,18.871449,-31.11,3000.7
73.56817,18.871473,-30.46,2998.1
73.56815,18.871496,-29.94,2995.2
73.568146,18.87152,-28.88,2992.7
73.56813,18.871544,-28.88,2989.6
73.56812,18.871567,-28.88,2987.2
73.56811,18.87159,-28.9,2984.2
73.5681,18.871613,-28.92,2981.8
73.568085,18.871635,-28.98,2978.8
73.56808,18.871658,-29.06,2976.4
73.56807,18.871681,-29.14,2974.0
73.568054,18.871706,-29.2,2970.9
73.56805,18.871729,-29.25,2968.5
73.56804,18.871754,-30.36,2965.9
73.56802,18.871777,-30.4,2962.9
73.568016,18.871801,-30.38,2960.4
73.56801,18.871826,-30.32,2957.8
73.568,18.871851,-30.24,2955.2
73.567986,18.871876,-30.15,2952.1
73.56798,18.8719,-30.01,2949.5
73.56796,18.871923,-29.87,2946.6
73.567955,18.871948,-29.73,2944.0
73.56795,18.871973,-29.6,2941.4
73.56793,18.871996,-29.47,2938.4
73.56792,18.872019,-29.33,2935.5
73.56791,18.872044,-29.23,2932.9
73.567894,18.872068,-29.14,2929.8
73.56789,18.872091,-29.03,2927.4
73.56787,18.872114,-29.56,2924.4
73.567856,18.872139,-30.34,2921.3
73.56785,18.872162,-31.39,2918.9
73.56783,18.872185,-32.59,2915.9
73.56782,18.872208,-33.86,2913.0
73.56781,18.87223,-35.18,2910.6
73.567795,18.872253,-36.54,2907.6
73.56778,18.872276,-37.9,2904.7
73.567764,18.8723,-39.27,2901.7
73.56775,18.872322,-40.65,2898.7
73.56774,18.872343,-41.39,2896.5
73.567726,18.872364,-41.91,2893.7
73.56771,18.872387,-42.16,2890.7
73.567696,18.87241,-42.26,2887.8
73.56769,18.87243,-42.3,2885.5
73.56767,18.872454,-42.29,2882.6
73.56766,18.872475,-42.27,2879.8
